"BehaviorSpace results (NetLogo 6.2.0)"
"firefightersRTM.nlogo"
"experiment"
"09/07/2022 19:11:50:871 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","29","0","29"
"[run number]","nb-firefighters","propforest","communication?","nb-groups","[step]","count patches with [state = ""burned""]"
"817","12","20","true","3","162","2"
"836","12","20","true","3","49","1"
"841","12","20","true","3","49","1"
"845","12","20","true","3","58","3"
"831","12","20","true","3","163","3"
"847","12","20","true","3","37","1"
"848","12","20","true","3","34","1"
"826","12","20","true","3","312","1"
"851","12","20","true","3","21","1"
"846","12","20","true","3","123","1"
"853","12","20","true","3","15","1"
"855","12","20","true","3","19","4"
"843","12","20","true","3","198","5"
"842","12","20","true","3","206","1"
"857","12","20","true","3","6","3"
"856","12","20","true","3","30","1"
"859","12","20","true","3","10","1"
"849","12","20","true","3","138","2"
"850","12","20","true","3","129","8"
"861","12","20","true","3","77","5"
"858","12","20","true","3","106","1"
"863","12","20","true","3","6","2"
"866","12","20","true","3","34","1"
"864","12","20","true","3","84","3"
"867","12","20","true","3","49","3"
"868","12","20","true","3","9","1"
"865","12","20","true","3","113","4"
"862","12","20","true","3","190","2"
"872","12","20","true","3","13","3"
"869","12","20","true","3","117","4"
"860","12","20","true","3","213","1"
"874","12","20","true","3","6","3"
"873","12","20","true","3","95","1"
"871","12","20","true","3","121","3"
"877","12","20","true","3","20","4"
"878","12","20","true","3","14","2"
"880","12","20","true","3","4","1"
"876","12","20","true","3","63","2"
"870","12","20","true","3","219","1"
"854","12","20","true","3","480","1"
"884","12","20","true","3","6","2"
"885","12","20","true","3","15","4"
"886","12","20","true","3","5","2"
"882","12","20","true","3","67","3"
"875","12","20","true","3","154","7"
"888","12","20","true","3","6","3"
"883","12","20","true","3","85","1"
"852","12","20","true","3","533","1"
"881","12","20","true","3","145","1"
"891","12","20","true","3","27","4"
"890","12","20","true","3","45","1"
"895","12","20","true","3","4","3"
"892","12","20","true","3","58","1"
"894","12","20","true","3","80","1"
"897","12","20","true","3","29","1"
"887","12","20","true","3","176","1"
"899","12","20","true","3","40","1"
"844","12","20","true","3","774","1"
"893","12","20","true","3","160","1"
"900","12","20","true","3","70","1"
"879","12","20","true","3","328","3"
"901","12","20","true","4","38","1"
"898","12","20","true","3","95","4"
"905","12","20","true","4","17","1"
"896","12","20","true","3","162","1"
"909","12","20","true","4","5","3"
"906","12","20","true","4","34","3"
"910","12","20","true","4","10","1"
"904","12","20","true","4","42","7"
"911","12","20","true","4","7","1"
"913","12","20","true","4","2","1"
"912","12","20","true","4","7","1"
"914","12","20","true","4","6","4"
"902","12","20","true","4","131","2"
"918","12","20","true","4","1","1"
"907","12","20","true","4","98","3"
"919","12","20","true","4","10","1"
"917","12","20","true","4","97","1"
"921","12","20","true","4","46","1"
"915","12","20","true","4","124","1"
"923","12","20","true","4","2","1"
"916","12","20","true","4","222","2"
"903","12","20","true","4","320","2"
"926","12","20","true","4","40","3"
"928","12","20","true","4","10","2"
"927","12","20","true","4","45","1"
"908","12","20","true","4","363","1"
"931","12","20","true","4","7","2"
"929","12","20","true","4","97","1"
"922","12","20","true","4","290","4"
"932","12","20","true","4","59","4"
"889","12","20","true","3","516","1"
"936","12","20","true","4","9","1"
"935","12","20","true","4","29","1"
"938","12","20","true","4","8","3"
"937","12","20","true","4","27","5"
"924","12","20","true","4","248","2"
"939","12","20","true","4","10","4"
"941","12","20","true","4","3","1"
"942","12","20","true","4","4","2"
"944","12","20","true","4","27","11"
"945","12","20","true","4","1","1"
"940","12","20","true","4","77","1"
"947","12","20","true","4","13","1"
"948","12","20","true","4","4","1"
"934","12","20","true","4","183","1"
"950","12","20","true","4","3","1"
"951","12","20","true","4","16","1"
"952","12","20","true","4","3","1"
"946","12","20","true","4","97","1"
"954","12","20","true","4","13","1"
"949","12","20","true","4","106","3"
"955","12","20","true","4","10","3"
"943","12","20","true","4","210","2"
"956","12","20","true","4","21","2"
"933","12","20","true","4","303","3"
"957","12","20","true","4","49","1"
"958","12","20","true","4","70","7"
"953","12","20","true","4","106","1"
"963","12","20","true","4","17","2"
"959","12","20","true","4","91","1"
"964","12","20","true","4","14","2"
"962","12","20","true","4","90","3"
"966","12","20","true","4","59","1"
"968","12","20","true","4","5","2"
"925","12","20","true","4","710","3"
"965","12","20","true","4","85","1"
"969","12","20","true","4","4","2"
"972","12","20","true","4","16","5"
"973","12","20","true","4","13","2"
"960","12","20","true","4","234","5"
"974","12","20","true","4","58","3"
"976","12","20","true","4","3","2"
"975","12","20","true","4","28","7"
"970","12","20","true","4","173","1"
"967","12","20","true","4","161","2"
"980","12","20","true","4","6","1"
"979","12","20","true","4","21","3"
"930","12","20","true","4","727","1"
"982","12","20","true","4","81","1"
"983","12","20","true","4","66","1"
"971","12","20","true","4","274","1"
"920","12","20","true","4","1031","1"
"961","12","20","true","4","368","6"
"987","12","20","true","4","1","1"
"986","12","20","true","4","9","7"
"989","12","20","true","4","17","4"
"990","12","20","true","4","13","8"
"978","12","20","true","4","122","3"
"992","12","20","true","4","9","1"
"994","12","20","true","4","2","1"
"991","12","20","true","4","22","6"
"995","12","20","true","4","15","3"
"984","12","20","true","4","89","2"
"996","12","20","true","4","44","2"
"999","12","20","true","4","18","1"
"985","12","20","true","4","132","1"
"988","12","20","true","4","138","1"
"993","12","20","true","4","87","1"
"1002","12","20","true","6","6","3"
"1001","12","20","true","6","42","8"
"1000","12","20","true","4","23","2"
"997","12","20","true","4","148","2"
"1003","12","20","true","6","126","2"
"1007","12","20","true","6","87","3"
"1006","12","20","true","6","114","1"
"1010","12","20","true","6","13","1"
"1011","12","20","true","6","7","2"
"981","12","20","true","4","430","1"
"1009","12","20","true","6","82","2"
"1013","12","20","true","6","15","1"
"1005","12","20","true","6","191","1"
"1012","12","20","true","6","55","1"
"1016","12","20","true","6","7","3"
"1017","12","20","true","6","4","3"
"1018","12","20","true","6","12","1"
"1020","12","20","true","6","2","1"
"1021","12","20","true","6","12","5"
"1004","12","20","true","6","278","1"
"1022","12","20","true","6","15","2"
"1023","12","20","true","6","11","3"
"1025","12","20","true","6","12","3"
"1014","12","20","true","6","118","2"
"1027","12","20","true","6","7","2"
"1019","12","20","true","6","120","4"
"1028","12","20","true","6","25","1"
"1015","12","20","true","6","165","1"
"1026","12","20","true","6","68","1"
"1031","12","20","true","6","3","2"
"1029","12","20","true","6","25","1"
"1034","12","20","true","6","10","2"
"1035","12","20","true","6","7","4"
"1008","12","20","true","6","260","4"
"977","12","20","true","4","795","4"
"1033","12","20","true","6","28","4"
"1024","12","20","true","6","136","4"
"998","12","20","true","4","468","1"
"1039","12","20","true","6","94","7"
"1038","12","20","true","6","113","4"
"1041","12","20","true","6","68","9"
"1036","12","20","true","6","155","6"
"1037","12","20","true","6","202","3"
"1044","12","20","true","6","63","4"
"1047","12","20","true","6","31","2"
"1046","12","20","true","6","40","1"
"1042","12","20","true","6","143","3"
"1048","12","20","true","6","13","1"
"1045","12","20","true","6","131","4"
"1050","12","20","true","6","14","1"
"1051","12","20","true","6","25","1"
"1053","12","20","true","6","19","1"
"1049","12","20","true","6","50","3"
"1054","12","20","true","6","25","1"
"1040","12","20","true","6","277","4"
"1057","12","20","true","6","42","1"
"1058","12","20","true","6","48","1"
"1052","12","20","true","6","139","2"
"1056","12","20","true","6","112","1"
"1061","12","20","true","6","10","4"
"1063","12","20","true","6","45","3"
"1030","12","20","true","6","387","9"
"1064","12","20","true","6","64","6"
"1066","12","20","true","6","23","1"
"1065","12","20","true","6","106","6"
"1068","12","20","true","6","39","1"
"1043","12","20","true","6","620","3"
"1062","12","20","true","6","298","2"
"1059","12","20","true","6","362","5"
"1070","12","20","true","6","18","1"
"1071","12","20","true","6","17","1"
"1055","12","20","true","6","454","3"
"1072","12","20","true","6","31","1"
"1060","12","20","true","6","394","1"
"1069","12","20","true","6","80","4"
"1078","12","20","true","6","7","2"
"1075","12","20","true","6","51","2"
"1073","12","20","true","6","130","5"
"1080","12","20","true","6","105","1"
"1082","12","20","true","6","8","2"
"1067","12","20","true","6","344","1"
"1076","12","20","true","6","165","2"
"1084","12","20","true","6","6","3"
"1086","12","20","true","6","39","8"
"1081","12","20","true","6","96","6"
"1079","12","20","true","6","206","1"
"1085","12","20","true","6","89","2"
"1087","12","20","true","6","52","1"
"1091","12","20","true","6","4","2"
"1089","12","20","true","6","50","1"
"1077","12","20","true","6","295","1"
"1088","12","20","true","6","80","3"
"1083","12","20","true","6","155","2"
"1093","12","20","true","6","9","2"
"1094","12","20","true","6","36","1"
"1090","12","20","true","6","85","1"
"1096","12","20","true","6","31","1"
"1098","12","20","true","6","5","1"
"1100","12","20","true","6","6","2"
"1101","12","20","true","12","7","1"
"1074","12","20","true","6","426","4"
"1099","12","20","true","6","68","1"
"1092","12","20","true","6","146","4"
"1103","12","20","true","12","78","7"
"1095","12","20","true","6","129","4"
"1105","12","20","true","12","42","1"
"1097","12","20","true","6","161","2"
"1104","12","20","true","12","50","9"
"1111","12","20","true","12","7","4"
"1108","12","20","true","12","39","1"
"1113","12","20","true","12","10","3"
"1109","12","20","true","12","47","2"
"1106","12","20","true","12","102","1"
"1115","12","20","true","12","10","1"
"1032","12","20","true","6","1268","1"
"1112","12","20","true","12","74","1"
"1117","12","20","true","12","29","1"
"1114","12","20","true","12","47","2"
"1110","12","20","true","12","110","8"
"1122","12","20","true","12","12","5"
"1120","12","20","true","12","33","9"
"1118","12","20","true","12","63","3"
"1123","12","20","true","12","16","1"
"1126","12","20","true","12","10","2"
"1121","12","20","true","12","59","10"
"1128","12","20","true","12","4","2"
"1125","12","20","true","12","32","3"
"1116","12","20","true","12","114","4"
"1127","12","20","true","12","50","1"
"1130","12","20","true","12","165","2"
"1119","12","20","true","12","241","1"
"1132","12","20","true","12","142","1"
"1134","12","20","true","12","11","1"
"1107","12","20","true","12","374","3"
"1135","12","20","true","12","12","2"
"1133","12","20","true","12","45","2"
"1131","12","20","true","12","211","7"
"1136","12","20","true","12","75","3"
"1139","12","20","true","12","64","2"
"1137","12","20","true","12","94","2"
"1143","12","20","true","12","10","3"
"1141","12","20","true","12","48","1"
"1145","12","20","true","12","16","4"
"1146","12","20","true","12","3","2"
"1129","12","20","true","12","377","1"
"1140","12","20","true","12","174","1"
"1138","12","20","true","12","240","2"
"1102","12","20","true","12","741","3"
"1144","12","20","true","12","138","5"
"1124","12","20","true","12","501","3"
"1153","12","20","true","12","10","3"
"1151","12","20","true","12","29","3"
"1154","12","20","true","12","6","2"
"1156","12","20","true","12","4","1"
"1147","12","20","true","12","129","1"
"1158","12","20","true","12","5","2"
"1157","12","20","true","12","25","4"
"1159","12","20","true","12","18","1"
"1160","12","20","true","12","18","1"
"1161","12","20","true","12","25","11"
"1150","12","20","true","12","53","1"
"1162","12","20","true","12","37","1"
"1152","12","20","true","12","118","2"
"1165","12","20","true","12","5","1"
"1167","12","20","true","12","7","3"
"1155","12","20","true","12","113","2"
"1164","12","20","true","12","78","2"
"1142","12","20","true","12","356","1"
"1149","12","20","true","12","252","1"
"1172","12","20","true","12","12","3"
"1169","12","20","true","12","81","5"
"1170","12","20","true","12","75","1"
"1148","12","20","true","12","347","3"
"1175","12","20","true","12","41","1"
"1177","12","20","true","12","34","2"
"1166","12","20","true","12","206","4"
"1178","12","20","true","12","17","1"
"1176","12","20","true","12","102","4"
"1163","12","20","true","12","277","5"
"1182","12","20","true","12","9","2"
"1168","12","20","true","12","250","1"
"1179","12","20","true","12","85","2"
"1184","12","20","true","12","14","3"
"1183","12","20","true","12","19","4"
"1187","12","20","true","12","4","2"
"1186","12","20","true","12","13","5"
"1185","12","20","true","12","17","1"
"1188","12","20","true","12","30","1"
"1191","12","20","true","12","4","1"
"1192","12","20","true","12","15","2"
"1181","12","20","true","12","101","1"
"1194","12","20","true","12","3","1"
"1195","12","20","true","12","2","1"
"1173","12","20","true","12","255","1"
"1190","12","20","true","12","73","5"
"1198","12","20","true","12","2","1"
"1197","12","20","true","12","20","2"
"1200","12","20","true","12","27","1"
"1199","12","20","true","12","35","3"
"1201","12","30","true","1","19","4"
"1203","12","30","true","1","18","9"
"1196","12","20","true","12","103","2"
"1193","12","20","true","12","121","2"
"1204","12","30","true","1","18","5"
"1205","12","30","true","1","31","14"
"1174","12","20","true","12","393","2"
"1180","12","20","true","12","230","1"
"1202","12","30","true","1","113","2"
"1210","12","30","true","1","3","2"
"1209","12","30","true","1","41","9"
"1212","12","30","true","1","15","20"
"1214","12","30","true","1","4","2"
"1215","12","30","true","1","3","1"
"1207","12","30","true","1","173","1"
"1208","12","30","true","1","138","5"
"1217","12","30","true","1","14","4"
"1206","12","30","true","1","190","2"
"1216","12","30","true","1","117","3"
"1213","12","30","true","1","165","1"
"1220","12","30","true","1","26","16"
"1218","12","30","true","1","84","6"
"1223","12","30","true","1","16","10"
"1171","12","20","true","12","634","6"
"1225","12","30","true","1","9","1"
"1226","12","30","true","1","6","3"
"1224","12","30","true","1","35","18"
"1228","12","30","true","1","25","1"
"1222","12","30","true","1","105","1"
"1221","12","30","true","1","142","1"
"1231","12","30","true","1","16","7"
"1232","12","30","true","1","5","2"
"1227","12","30","true","1","94","1"
"1233","12","30","true","1","9","1"
"1189","12","20","true","12","556","1"
"1229","12","30","true","1","162","1"
"1219","12","30","true","1","115","11"
"1236","12","30","true","1","97","3"
"1239","12","30","true","1","13","2"
